,title,link,room_size,price
315,Nice room available on a daily basis from 22nd September to 7th October,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.6896357.html,22.0,490.0
316,1 Zimmer in 44 qm Wohnung  – an Oktoberfestmitarbeiter/in  / Wiesnmitarbeiter/in,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6919924.html,44.0,300.0
317,Möbliertes ca 18 qm Zimmer in netter 3er WG ab den 1 Oktober frei!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Au-Haidhausen.6921977.html,18.0,575.0
318,24m2 Zimmer in einer 3er WG im OEZ,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.6901413.html,24.0,600.0
319,Entspannte Skater WG am Westkreuz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Pasing.6916526.html,9.0,410.0
320,29qm WG Zimmer direkt am Kurfürstenplatz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6886647.html,29.0,1086.0
321,Neue WG sucht zwei Mitbewohner,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6903557.html,14.0,750.0
322,Biete Schlafplatzfür 15 € / Nacht / Person,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Feldmoching-Hasenbergl.5211903.html,11.0,15.0
323,Lichtdurchflutete 2er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neu-Aubing.6842075.html,18.0,875.0
324,Gemütliches Studenten-Zimmer in bester Lage,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.5416466.html,16.0,100.0
325,"Hallo ist hier ein kleines 1Zimmer ohne Fenster in München mit einem bett-Schrank mit 2 Einwohner zu vermieten 
Bitte kontaktieren Sie in Whatsapp.015216757047",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6921688.html,11.0,600.0
326,Schönes WG-Zimmer in Schwabing-West zur Zwischenmiete von Oktober bis Januar,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.5482880.html,16.0,650.0
327,5 WG Zimmer,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.6447280.html,15.0,570.0
328,WG Zimmer in Haus-WG mit Garten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing.6383972.html,15.0,650.0
329,"Schönes, helles Zimmer in Penthouse-WG mit Dachterrasse",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.6916956.html,15.0,680.0
330,16m² Zimmer in entspannter 2er-WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6905818.html,16.0,655.0
331,WG-Zimmer in München,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Sendling.6921625.html,10.0,480.0
332,14qm Zimmer in Schwabing (2er WG) 5 Gehminuten von U2 Hohenzollerplatz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6587709.html,14.0,550.0
333,Zimmer in netter 3er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Trudering.6907864.html,14.0,522.0
334,Möbliertes Zimmer in netter 2er Studenten-WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.6921498.html,12.0,515.0
335,Tolles WG Zimmer in sehr schöner 3 Zimmer Wohnung zu vergeben,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Au-Haidhausen.6007294.html,15.0,880.0
336,November-Januar/Februar WG- Zimmer in schöner Stadtrandvilla mit großem Garten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Pasing-Obermenzing.6241946.html,16.0,580.0
337,Helles 18m² Zimmer in komplett Neu Sanierter Dachgeschosswohnung mit Dachloggia,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Trudering.6921427.html,18.0,620.0
338,Möbliertes 24 qm Zimmer mit eigenem Balkon in 2er WG zu Untermiete,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing.6921343.html,24.0,800.0
339,Schönes helles WG Zimmer mit eigenem Badezimmer und Balkon zur Zwischenmiete,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.6261515.html,20.0,500.0
340,2 WG-Mitbewohner gesucht,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ramersdorf-Perlach.6920725.html,14.0,540.0
341,2-3 Zimmer in großer Altbauwohnung,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6913074.html,25.0,880.0
342,Zimmer in München-Freiham nahe S-Bahn,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Freiham.6574025.html,18.0,550.0
343,"Möbiliertes 27m² WG-Zimmer, renoviert, Erdgeschoss, Sehr gute Lage",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-Freimann.6917347.html,27.0,700.0
344,Schönes helles Zimmer am Gärtnerplatz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6659266.html,16.0,800.0
345,"WE Heimfahrer in ruhiger, möblierter Berufstätigen WG gesucht",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.6897411.html,18.0,700.0
346,Eines schönes zimmer,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.6901425.html,28.0,700.0
347,"Schönes, helles, möbeliertes Zimmer Nähe Isar & Zentrum",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.3112761.html,13.0,650.0
348,WG Neugründung in Harlaching direkt an der Isar,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.6882170.html,15.0,900.0
349,Großes möbliertes Zimmer mit eigenem Duschbad und WC (30qm) in zentraler Lage von M-Pasing; 10 Min. zur S-Bahn; am Park,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Pasing-Obermenzing.6920699.html,30.0,650.0
350,Nettes Zimmer in einer 2er WG in Bogenhausen!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6756650.html,9.0,686.0
351,Vermiete ein möbliertes Zimmer meiner tollen Altbauwhg. befristet unter,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.6920759.html,16.0,600.0
352,"Teilmöbliertes Zimmer 18m2 in 2er WG, ruhige Lage, Schwabing-West",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6918215.html,18.0,740.0
353,16 qm -Zimmer nahe Rotkreuzplatz U1/U7- nicht möbliert!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.4739879.html,16.0,750.0
354,15qm Zimmer in traumhaft schönem Altbau / Mitten in Maxvorstadt!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6170717.html,15.0,670.0
355,Cosy room in a shared flat in the city centre from October to December 2018,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6915066.html,15.0,750.0
356,Zimmer frei zur Zwischenmiete während OKTOBERFEST (bis 2 Personen),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Sendling.6289512.html,14.0,70.0
357,Möbliertes Gästezimmer tageweise zu vermieten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.6920523.html,9.0,45.0
358,helles Zimmer zur Zwischenmiete,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Forstenried-Fuerstenried.6894456.html,14.0,550.0
359,"Unmöbliertes, Erdgeschosszimmer und Dachgeschosszimmer in Gauting.",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Gauting.5664569.html,29.0,500.0
360,Möbliertes 16m² Zimmer in 2er WG am Hohenzollernplatz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6920411.html,16.0,824.0
361,"Foreigners welcome! Central location, furnished room, new building",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Au-Haidhausen.6203780.html,18.0,840.0
362,Alles was man braucht in der Mitte des Lebens,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Altstadt-Lehel.5194186.html,20.0,870.0
363,2 möblierte 16qm in 2014 Reihenhaus suchen Mieter - 2 furnished 16sqm rooms to rent (Ein weiteres Zimmer im Souterrain ebenfalls frei - one additional room in the basement also available),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Germering.6157244.html,16.0,550.0
364,"Helles, sonniges Zimmer in München-Solln direkt an der S7",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Solln.6920148.html,16.0,470.0
365,Möbliertes Zimmer von Oktober bis Ende Dezember,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe-Laim.6599674.html,20.0,870.0
366,Großes helles Zimmer mit Balkon in 2er WG im Herzen Münchens,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6502567.html,23.0,770.0
367,Modern eingerichtete WG sucht neue/n Mitbewohner/in,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Westpark.3864115.html,23.0,650.0
368,*Suche Mitbewohner für sofortigen Einzug :) *,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing.6920079.html,12.0,780.0
369,2 Zimmer in WG zu Vermieten 15qm und 20 qm,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Laim.6920162.html,15.0,750.0
370,WG in sehr schöner Wohnung - 14 qm + Gemeinschaftsfläche von 45 qm im schönen Schwabing :),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Muenchen.6506804.html,14.0,675.0
371,Schönes Zimmer für ein halbes Jahr zu vermieten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Karlsfeld.6920080.html,20.0,460.0
372,Suche freundliche und verantwortungsbewusste Mitbewohnerin für meine nette Wohnung in Bestlage!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Berg-am-Laim.6804931.html,12.0,630.0
373,Zimmer in netter 2er WG im Grünen am Südpark ab 01.10.2018,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Sendling.5202273.html,15.0,450.0
374,12qm in grandioser 5er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Thalkirchen-Obersendling.6918945.html,12.0,610.0
375,Möbliertes 13qm Zimmer im Westend zur Zwischenmiete: 10.10.2018-10.03.2019,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe-Laim.6867746.html,13.0,750.0
376,"WG, ruhiges Zimmer, möbiliert",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.6469828.html,17.0,550.0
377,Griabigs 23m2 Zimmer mit großer Fensterfront in den Garten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Hadern.6828698.html,23.0,700.0
378,Übernachtungsplatz Einzelzimmer tageweise etc,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Westpark.6744446.html,8.0,30.0
379,helles WG-Zimmer mit Balkon  am See -   Nähe    MAN / MTU / BMW  -,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Fasanerie---Moosach.5388446.html,22.0,760.0
380,WG Zimmer Neuperlach,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuperlach.6919505.html,10.0,394.0
381,Möbliertes Zimmer in bester Lage Glockenbachviertel/Gärtnerplatz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Altstadt-Lehel.6919825.html,14.0,100.0
382,Maxvorstadt Zimmer in top Wohnung (auch kurzmiete für die Wiesn möglich),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6703037.html,12.0,900.0
383,Dachgeschoß-WG-Zimmer zur Zwischenmiete für Wochenendpendler,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.5301816.html,20.0,650.0
384,Furnished 20sqm room with balcony in flatshare for 2 - Westpark,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Westpark.6919526.html,20.0,870.0
385,Möbliertes. Zimmer zur Wies'nzeit mit eigenem Kühlschrank,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6884884.html,14.0,30.0
386,"Schönes, helles WG-Zimmer in Penthouse mit Dachterrasse",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.6917043.html,14.0,670.0
387,Möbeliertes 11m² Zimmer in Milbertshofen in U-Bahn-Nähe (U2 Frankfurter Ring),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.5787812.html,11.0,590.0
388,Möbeliertes 15 m² Zimmer in Milbertshofen in U-Bahn-Nähe (U2 Frankfurter Ring),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.6919620.html,15.0,630.0
389,Helles kleines Zimmer in 2er WG in schöner ruhiger Lage,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Berg-am-Laim.5968704.html,10.0,400.0
390,Möbliertes Zimmer in WG nähe Olympiapark / BMW Zentrale ab 1.10. zu vermieten.,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Lerchenau.6916547.html,17.0,650.0
391,möbliertes Zimmer in netter WG für 3 Monate,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Pasing-Obermenzing.6919604.html,16.0,500.0
392,Helles WG Zimmer im modernen Doppelhaus,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Trudering-Riem.2437311.html,12.0,560.0
393,19qm Zimmer + 7qm Balkon mit Loungemöbeln,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ramersdorf-Perlach.6452760.html,19.0,590.0
394,WG-Zimmer in gehobener Berufstätigen-WG in München-Obergiesing/Fasanengarten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing.6919421.html,20.0,740.0
395,"Modernes, helles und möbliertes Zimmer in 2er WG",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.2432835.html,21.0,800.0
396,Unmöbliertes WG-Zimmer in Bogenhausen,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6919445.html,13.0,735.0
397,WG Zimmer langfristig am Weißenburger Platz in 3er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Au-Haidhausen.6919385.html,16.0,697.0
398,WG München Ost S4 Ring 7 Wohnblock im Grünen,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Muenchen-Ost-S4-Ring-7.5155366.html,14.0,344.0
399,Von 01.12.18 1 Zimmer in 2-Zimmer Wohnung.,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Hadern.6650799.html,20.0,850.0
400,freundliches möbliertes Zimmer (3) in Reihenendhaus,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing.2658906.html,9.0,380.0
401,Modern ausgestattetes Zimmer mit Balkon in ruhiger sonniger Wohnanlage in Laim,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Westpark.6665898.html,21.0,680.0
402,"Zimmer (möbiliert) in 3er WG - 18qm direkt am OEZ, U3/U1",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.5819317.html,18.0,475.0
403,"Möbliert, helles Zimmer in perfekter Lage, ideal für Studenten, Arbeiter schätzen Zwei-Personen-WG",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Allach-Untermenzing.6919341.html,18.0,700.0
404,Schönes sonniges möbliertes WG-Zimmer befristet oder unbefristet,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obersendling.6606109.html,25.0,850.0
405,Deine neue Lieblings-WG - Maxvorstadt - Georgenstraße,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6269506.html,17.0,600.0
406,Nachmieter zum 15.9. gesucht! 18 qm WG-Zimmer in toller Lage! Sofort bezugsfähig!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Berg-am-Laim.6919239.html,18.0,495.0
407,"Helles, renoviertes Zimmer in zentraler 3-Zimmer-Wohnung in Bogenhausen",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.3819712.html,11.0,540.0
408,Zimmer in 5er WG mit großem Garten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Graefelfing.6546436.html,13.0,380.0
409,"AB SOFORT befristet oder unbefristet: Ruhiges, gemütliches Zimmer in Trudering zu vermieten (ONLY WOMEN)",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Trudering.6736992.html,16.0,370.0
410,Wg Zimmer im Reihenhaus mit Garten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ramersdorf-Perlach.6705997.html,7.0,560.0
411,Möbliertes WG Zimmer zur Zwischenmiete,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Graefelfing.6919055.html,20.0,400.0
412,Kurzfristig frei: Schönes Zimmer in Zweck-WG (Nähe U2-U3/BMW/Olympiapark),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.4855394.html,15.0,400.0
413,++++NUR FÜR WIESN-BEDIENUNGEN ++++  Möbliertes 12qm Zimmer für die gesamte Oktoberfest-Zeit 10min von der Wiesn entfernt,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.5773906.html,12.0,750.0
414,Schönes Zimmer mit begehbarem Kleiderschrank in zweier WG - Zentrale Lage!,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6899681.html,15.0,750.0
415,Top 20qm Zimmer in sehr schöner WG 22.09 - 31.10,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Berg-am-Laim.6918775.html,20.0,900.0
416,"140,-€ pro Woche oder 400.-€ pro Monat- WG-Zimmer für kurze Zeit oder länger (Wochenweise oder Tageweise), Teilmöbliert",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6821697.html,15.0,400.0
417,Gemütlich möbliertes Zimmer - hell mit Blick ins Grüne,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe-Laim.5539872.html,10.0,510.0
418,Traum WG in schönster Lage in Lehel - nähe Chinesischer Turm,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Altstadt-Lehel.6894599.html,16.0,950.0
419,"wunderschöne Altbau-Wohnung über 2 Etagen (Dachgeschoss, 5m Decken)",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6918683.html,18.0,1320.0
420,Dachzimmer mit eigener Dusche,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.6918584.html,26.0,500.0
421,"1 Zimmer, 10,13qm und 1 Zimmer 13,2qm noch frei",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.6918550.html,10.0,450.0
422,neu möbl.Zimmer 18 qm in 4-er Wg,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.4446635.html,18.0,500.0
423,"Charmantes, möbliertes Zimmer in der Maxvorstadt | Oktober 2018",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6918502.html,17.0,690.0
424,Möbliertes Zimmer - zentrale Lage -  ab 08.10.2018,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6577767.html,15.0,750.0
425,"Möbliertes 14qm zimmer in netter 3er WG, zentral (von 10.10.2018 bis 28.11.2018)",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6916910.html,14.0,650.0
426,WG-Zimmer mit eignem Bad zu vermieten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Feldmoching-Hasenbergl.4907828.html,14.0,525.0
427,Möbliertes Zimmer für Wiesn-Bedienung /// 10 Min. fußläufig,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6849868.html,16.0,700.0
428,"Sonniges, helles 11 qm Zimmer in toller Maisonettewohnung",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Heimstetten.5826518.html,11.0,490.0
429,"Bestlage Schwabing, 22qm helles, möbl. Zimmer direkt an U3/U6",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.5254953.html,22.0,780.0
430,"Zimmer in 3er WG zur Zwischenmiete in bester Lage in München (für 2,5 Wochen)",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-Maxvorstadt.6370774.html,18.0,475.0
431,unmöbliertes Zimmer in einer 3er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Aubing-Lochhausen-Langwied.6918092.html,16.0,450.0
432,Zimmer in Familienwohnung gegen Kinderbetreuung,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-10-Min--von-Giesing-Bf-U2-und-S-Bahn.6914493.html,11.0,1.0
433,Wochenendheimfahrerin gesucht. 2 Zimmer und Bad zur Untermiete in Reihenhaus in Solln (nur weibl.),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Solln.4182790.html,32.0,570.0
434,Schönes helles Zimmer in 2er WG für Berufstätige am Goetheplatz,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6910329.html,15.0,890.0
435,Möbliertes Zimmer in 3-er WG auf Zeit,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.6916278.html,16.0,600.0
436,Günstige möblierte 18qm 2-Zimmer-Wohnung Nice in Bogenhausen in einer ruhigen Wohngegend zu vermieten.,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6892137.html,18.0,400.0
437,Schönes möbiliertes 14 qm Zimmer bevorzugt an Wochenendheimfahrerin,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Laim.6304573.html,14.0,460.0
438,"Ab 01.10., möbliertes Zimmer, in netter 4er WG",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.4533556.html,14.0,650.0
439,Erstbezug!: 20qm in 120qm kernsaniertem Altbau inkl. Balkon in zentralster Lage,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.6910334.html,20.0,850.0
440,WG Zimmer zur Zwischenmiete für 3 oder 6 Monate,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Berg-am-Laim.6090592.html,16.0,700.0
441,Möbliert Zimmer (12 m2) und eine 3er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6739647.html,12.0,450.0
442,Studentenwohnheim mit großem Garten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-Freimann.4977764.html,16.0,235.0
443,Zimmer an Wochenendheimfahrerin zu vermieten,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.6818828.html,18.0,600.0
444,Biete WG Zimmer - ab 08.10. für max. 6 Wochen,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.4845659.html,14.0,640.0
445,"***Möbliertes Zimmer 18qm, ruhige Lage, Berg am Laim***",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Berg-am-Laim.4964261.html,18.0,700.0
446,Sehr ruhig und hell gelegnes Zimmer mit perfekter Verkehrsanbindung im Münchner Norden,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Lerchenau-Milbertshofen-Feldmoching.6915427.html,12.0,530.0
447,"Großes Zimmer an der U4 BÖHMERWALDPLATZ (PARKSTADT BOGENHAUSEN). befristet, bis 15.10.2018, auch für Wiesn-Bedienungen ideal",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Bogenhausen.6614377.html,29.0,580.0
448,Vermiete Zimmer in ruhiger Zweier WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing.6081606.html,16.0,450.0
449,"Short term room for student, Studentenstadt, 20-27 Sept.",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Studentenstadt.6813220.html,18.0,86.0
450,suche Mitbewohnerin vegan/roh/gesundheitsorientiert,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Untergiesing-Harlaching.6628060.html,14.0,500.0
451,Möbliertes 32qm Zimmer mit eigenem Bad & Balkon sowie Putzmann in sonniger Wohnung,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Pasing-Obermenzing.5551040.html,25.0,1190.0
452,Unmöbliertes Zimmer in WG-Neugründung,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.6913260.html,11.0,550.0
453,"Wir suchen einen netten, freundlichen und sauberen Mitbewohner",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Unterhaching.6365927.html,14.0,580.0
454,1 möbliertes Zimmer in 3-er WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Sendling.4343537.html,14.0,680.0
455,Möbliertes Zimmer in netter WG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe-Laim.4955487.html,11.0,410.0
456,Unmöbliertes WG-Zimmer (20qm) mit Balkon in schöner Lage in Thalkirchen/Sendling,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Thalkirchen-Obersendling.6908605.html,20.0,660.0
457,möbliertes WG-Zimmer in 4er WG an der U-Bahn-Station Westendstraße,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe-Laim.6916980.html,16.0,725.0
458,2- Zimmer (eigenes Wohn-und Schlafzimmer) in WG möbliert,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Au-Haidhausen.6916990.html,45.0,1100.0
459,Möbliertes 15 qm Zimmer in 4-er WG mit Top-Lage (befristet),https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Au-Haidhausen.6617811.html,15.0,525.0
460,Möbliertes Zimmer mit Balkon in der Maxvorstadt,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.6917078.html,23.0,700.0
461,"helles, attraktives WG-Zimmer in großräumigem Haus mit Garten und Balkon",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Aubing-Lochhausen-Langwied.6916962.html,21.0,670.0
462,"Möbiliertes Zimmer, perfekt für die Zimmersuche zum Semesteranfang",https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Thalkirchen-Obersendling.6916937.html,19.0,400.0
463,Zimmer mit Balkon und eigenem Bad im 7.OG,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6880759.html,16.0,760.0
464,WG - Zimmer in München-Aubing,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Aubing-Lochhausen-Langwied.6916904.html,14.0,560.0
465,one room - 9m2 with a panaroma view near U-Aidenbachstr.,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Thalkirchen-Obersendling.3712500.html,9.0,330.0
466,22 m² Zimmer tage-oder wochenweise,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing.3210129.html,22.0,34.0
467,2er-Mädels-WG sucht MitbewohnerIn,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Feldmoching-Hasenbergl.6916663.html,16.0,550.0
468,1 Zimmer 42 qm in Schwabing,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.6904256.html,42.0,700.0
469,Möbliertes Zimmer oder auf Wunsch gerne auch unmöbliert,https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe-Laim.6915413.html,16.0,840.0
